ProjectID,ProjectDuration,TotalSpent,TotalBudget,CPI,StartingDate,FinishDate,ProjectYear,WorkTypeId,ProjectCategoryId,ProjectTypeId,City,ProjectAreaCode,ProjectDirectors,ClientName,AreaName,CountryName,MainDesignOffice,Budgetspentpercentage
16874,10,2,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,20,7,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,30,11,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,40,19,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,50,1264.25,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,60,2866.25,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,70,2961.25,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,80,3010.25,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,90,3278,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16874,100,3318,NULL,0,NULL,NULL,NULL,1,11,1,Luanda,71,Bernard Hayek,"Empresa Gestora de Terrenos Infraestruturados, Empresa Pública",Angola,Angola,NULL,0
16886,10,1118.45,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,20,1283.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,30,1333.7,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,40,1334.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,50,1334.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,60,1334.5,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,70,1395.1,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,80,1474.3,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,90,1552.65,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16886,100,1572.75,NULL,0,NULL,NULL,NULL,1,0,1,NA,72,Bashar Rihani,QD - SBG Constructions,Qatar,Qatar,NULL,0
16890,10,2,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,20,3,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,30,5,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,40,567,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,50,2879.75,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,60,3863,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,70,4533.73,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,80,4892,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,90,5149.3,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16890,100,5254,NULL,0,NULL,NULL,NULL,1,0,1,NA,41,Danny Aoun,JV (Hazzam Shreef CO.; Mobco; SABEK; BIN DEBIS CO.; SA'AD SAIDI CO.),Saudi Arabia,Saudi Arabia,NULL,0
16901,10,1148.9,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,20,2247.75,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,30,3932.3,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,40,5338.25,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,50,5338.25,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,60,5338.25,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,70,5338.25,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,80,5338.25,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,90,5391,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16901,100,5900.75,NULL,0,NULL,NULL,NULL,1,1,1,Amman,20,Abeer Tarawneh; Khalil Fakhoury,Mr. Sami Al-Halasah,Head Office,Lebanon,14,0
16905,10,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,20,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,30,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,40,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,50,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,60,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,70,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,80,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,90,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16905,100,NULL,NULL,0,NULL,NULL,NULL,4,0,1,NA,71,Joseph Hajjar; Nabil Hamouche,"Ministério da Construção, Direcção Nacional de Edifícios Públicos e Monumentos (DNEPM)",Angola,Angola,NULL,0
16970,10,4,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,20,256.45,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,30,4519.05,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,40,11678.3,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,50,21463,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,60,28987.75,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,70,43185.9,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,80,49064.65,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,90,49622.75,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16970,100,49636.75,NULL,0,NULL,NULL,NULL,1,1,1,Cabinda,71,Khalil Fakhoury,Mota-Engil,Angola,Angola,NULL,0
16972,10,3880.95,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,20,9545.05,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,30,16179.1,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,40,27764.8,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,50,36376.5,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,60,48271.5,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,70,56159.35,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,80,60618.9,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,90,62733.4,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16972,100,63817.5,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,10,27,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,20,49,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,30,72,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,40,4038.35,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,50,12398.5,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,60,19052,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,70,24219.25,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,80,24835.25,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,90,24835.25,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16974,100,24843.75,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,10,27,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,20,45,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,30,68.75,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,40,2634.1,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,50,3875.5,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,60,3879.5,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,70,6083.75,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,80,8173.45,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,90,9500.75,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
16976,100,9502.75,NULL,0,NULL,NULL,NULL,1,1,1,Luanda,71,Khalil Fakhoury,Ministério da Saúde - MINSA,Angola,Angola,NULL,0
17003,10,2,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,20,4,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,30,6,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,40,99.6,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,50,970,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,60,2948.5,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,70,4697.2,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,80,7948.35,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,90,10555,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17003,100,13190.25,NULL,0,NULL,NULL,NULL,1,4,1,Cairo: New Administration Capital,63,Mustapha Madi,Engineering Authority of the Armed Forces,Egypt,Egypt,NULL,0
17065,10,460.8,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,20,731.75,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,30,940.25,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,40,1007.5,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,50,1072.13,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,60,1119.75,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,70,1241.5,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,80,1241.5,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,90,1241.5,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17065,100,1250,NULL,0,NULL,NULL,NULL,1,5,1,Doha,72,Naji Edde,Qatar Cool Company QCSC,Qatar,Qatar,NULL,0
17094,10,14,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,20,21,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,30,28,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,40,35,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,50,42,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,60,49,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,70,56,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,80,63,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,90,70,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17094,100,93,NULL,0,NULL,NULL,NULL,1,0,1,NA,71,Ali Abbani,"Ministério das Obras Públicas, Instituto de Estradas de Angola - INEA",Angola,Angola,NULL,0
17095,10,61.4,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,20,142.75,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,30,380,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,40,558.5,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,50,820.25,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,60,898.25,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,70,947.45,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,80,956.85,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,90,971.55,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17095,100,993.75,NULL,0,NULL,NULL,NULL,1,2,1,,38,Bashar Rihani,COUNCIL FOR DEVELOPMENT AND RECONSTRUCTION (CDR),Beirut,Lebanon,NULL,0
17114,10,1708.6,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,20,2851.15,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,30,7028.8,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,40,12563.95,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,50,15017.25,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,60,16625.55,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,70,17942.6,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,80,18531.75,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,90,18531.75,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17114,100,18555.25,NULL,0,NULL,NULL,NULL,1,10,1,Dubai,45,Tariq Alqanni,Emirates Central Cooling Systems Corporation (EMPOWER),U. A. E.,United Arab Emirates,NULL,0
17122,10,8,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,20,12,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,30,16,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,40,20,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,50,24,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,60,1224.7,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,70,6769.45,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,80,9636.65,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,90,10052.5,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17122,100,10179.25,NULL,0,NULL,NULL,NULL,1,3,1,"Luanda, Boavista and Sambizanga Area",71,Bernard Hayek,Ministério do Urbanismo e Habitação (MINUHA),Angola,Angola,NULL,0
17149,10,51,NULL,0,NULL,NULL,NULL,1,2,1,Lagos,58,Ali Abbani,Hitech Construction Company Limited,Nigeria,Nigeria,NULL,0
17149,20,89,NULL,0,NULL,NULL,NULL,1,2,1,Lagos,58,Ali Abbani,Hitech Construction Company Limited,Nigeria,Nigeria,NULL,0
17149,30,127,NULL,0,NULL,NULL,NULL,1,2,1,Lagos,58,Ali Abbani,Hitech Construction Company Limited,Nigeria,Nigeria,NULL,0
